Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033892617;BOTICA 214 EDP GOLD/GARD V3 75ml;1,000;181,58;181,58;104,57;0,00;0,00;77,01;42,41;73,64;4,18;46,79;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033479085;DREAM DES COL SPLSH VIAG/ENC 200ml V2;1,000;119,90;119,90;46,74;0,00;0,00;73,16;61,02;156,53;3,97;50,76;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033598731;BOTIK GEL LIMP FAC CIC/PANT/CER 200g;1,000;76,32;76,32;13,96;0,00;0,00;62,36;81,71;446,70;3,38;54,14;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033767007;LIZ DES COL 100ml;1,000;126,43;126,43;65,75;0,00;0,00;60,68;47,99;92,29;3,29;57,43;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033515004;SOPHIE COL CANDY 100ml V2;1,000;106,79;106,79;49,43;0,00;0,00;57,36;53,71;116,04;3,11;60,54;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033903818;PMPCK MALBEC DES BODY SPRAY;1,000;74,85;74,85;19,32;0,00;0,00;55,53;74,19;287,42;3,01;63,55;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033756278;INTENSE PO COMPACTO FACIAL 20 5g;1,000;69,90;69,90;17,37;0,00;0,00;52,53;75,15;302,42;2,85;66,40;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033518029;BOTI BABY COL SOL V2 100ml;1,000;92,64;92,64;40,37;0,00;0,00;52,27;56,42;129,48;2,83;69,23;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;61,99;61,99;10,51;0,00;0,00;51,48;83,05;489,82;2,79;72,02;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033874439;CBEM LOC DES HID CPO AMORUDA 400ml;1,000;78,90;78,90;29,18;0,00;0,00;49,72;63,02;170,39;2,70;74,72;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033947584;REF LILY CR ACET DES HID CPO 200g;1,000;87,16;87,16;39,72;0,00;0,00;47,44;54,43;119,44;2,57;77,29;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033491506;MATCH SPR CAP MULTIBENEFICIOS V2 150ml;1,000;61,41;61,41;15,70;0,00;0,00;45,71;74,43;291,15;2,48;79,77;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512362;CBEM DES COL BDY SPLSH PESSEGUR V2 200ml;1,000;63,81;63,81;18,25;0,00;0,00;45,56;71,40;249,64;2,47;82,24;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033499434;CBEM LOC DES HID CPO PESSEGURA V2 400ml;1,000;71,01;71,01;26,67;0,00;0,00;44,34;62,44;166,25;2,40;84,65;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;3,000;43,24;14,41;0,00;0,00;0,00;43,24;100,00;0,00;2,34;86,99;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033877997;MAKE B BASE LIQ HYALURONIC 225N 30ml;1,000;78,99;78,99;42,70;0,00;0,00;36,29;45,94;84,99;1,97;88,96;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033895526;MAKE B BASE LIQ HYALURONIC 120N 30ml;1,000;78,98;78,98;42,70;0,00;0,00;36,28;45,94;84,96;1,97;90,93;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033521470;DR BOTICA CR PENT POC/TR/NO CACHOS 350ml;1,000;57,79;57,79;26,75;0,00;0,00;31,04;53,71;116,04;1,68;92,61;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033706938;SOPHIE LOC HID CPO 200ml;1,000;47,12;47,12;17,94;0,00;0,00;29,18;61,93;162,65;1,58;94,19;B;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033873210;CBEM SAB LIQ ESF CPO AMORUDA 200ml;1,000;36,90;36,90;13,69;0,00;0,00;23,21;62,90;169,54;1,26;95,45;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033528677;MAKE B GLOS LAB C/AC POLIGL N/ROSE 5ml;1,000;47,58;47,58;29,31;0,00;0,00;18,27;38,40;62,33;0,99;96,44;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033595778;MATCH MASC CAP NUTR PROFUNDA V2 250g;1,000;44,97;44,97;27,15;0,00;0,00;17,82;39,63;65,64;0,97;97,41;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033816262;MAKE B BAT MATE C/AC POLIGL ROS FABUL 4g;1,000;44,18;44,18;26,73;0,00;0,00;17,45;39,50;65,28;0,95;98,35;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;1,000;26,91;26,91;10,80;0,00;0,00;16,11;59,87;149,17;0,87;99,23;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511648;CBEM DES ANTIT CR R/ALG V3 80g;1,000;31,09;31,09;16,20;0,00;0,00;14,89;47,89;91,91;0,81;100,03;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033851256;MATCH COND NUTR/PROF V2 280ml;1,000;33,05;33,05;21,56;0,00;0,00;11,49;34,77;53,29;0,62;100,66;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;11,03;11,03;0,00;0,00;0,00;11,03;100,00;0,00;0,60;101,26;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033907045;MATCH SHAMP NUTR/PROF V3 300ml;1,000;31,73;31,73;21,54;0,00;0,00;10,19;32,11;47,31;0,55;101,81;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894697;BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml;1,000;15,99;15,99;7,27;0,00;0,00;8,72;54,53;119,94;0,47;102,28;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908219;SACOLA P BOTICARIO INST/25;1,000;0,01;0,01;1,31;0,00;0,00;-1,30;-13000,00;-99,24;-0,07;102,21;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908233;SACOLA G O BOTICARIO INST/25;1,000;0,01;0,01;2,50;0,00;0,00;-2,49;-24919,00;-99,60;-0,14;102,07;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;4,000;0,04;0,01;6,24;0,00;0,00;-6,20;-15500,00;-99,36;-0,34;101,74;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033949892;CBEM LIVRO PARA COLORIR PAPEL;1,000;10,57;10,57;20,48;2,01;0,39;-12,30;-116,41;-48,39;-0,67;101,07;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033949083;MAKE B PRIMER FAC ANTIOL SALIC PRM 5ml;4,000;0,04;0,01;19,80;0,00;0,00;-19,76;-49400,00;-99,80;-1,07;100,00;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492503;COFFEE D/C DUO/WOM/ORIENT/AMAD V2 100ml;2,000;410,08;205,04;182,66;0,00;0,00;227,42;55,46;124,50;10,91;10,91;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486649;BOTICOLL PORTINARI DES COL 100ml V5;1,000;202,42;202,42;34,71;0,00;0,00;167,71;82,85;483,17;8,05;18,96;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843879;MALBEC DES COL V6 100ml;1,000;212,36;212,36;83,50;0,00;0,00;128,86;60,68;154,32;6,18;25,14;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909537;GLAMOUR DES COL INTENSE 75ml;1,000;153,70;153,70;38,83;0,00;0,00;114,87;74,74;295,83;5,51;30,65;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033766789;BOTICOLL STYLETTO DES COL 100ml V3;1,000;168,67;168,67;60,64;0,00;0,00;108,03;64,05;178,15;5,18;35,84;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843916;MALBEC DES COL GOLD V3 100ml;1,000;202,58;202,58;98,67;0,00;0,00;103,91;51,29;105,31;4,99;40,82;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;8,000;71,79;8,97;0,00;0,00;0,00;71,79;100,00;0,00;3,44;44,27;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033816361;MAKE B BASE LIQ RETIN H COR 25 26g;1,000;129,82;129,82;59,68;0,00;0,00;70,14;54,03;117,53;3,37;47,63;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883066;ELYSEE DES COL BDY SPLSH 200ml;1,000;120,70;120,70;56,01;0,00;0,00;64,69;53,60;115,50;3,10;50,73;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896530;EGEO DES COL VANILLA UBESESSION 90ml;1,000;121,61;121,61;59,93;0,00;0,00;61,68;50,72;102,92;2,96;53,69;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883646;QUASAR DES COL CLASSIC V2 100ml;1,000;130,41;130,41;72,44;0,00;0,00;57,97;44,45;80,02;2,78;56,47;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033706686;SOPHIE COL HELLO 100ml;1,000;107,30;107,30;49,51;0,00;0,00;57,79;53,86;116,72;2,77;59,25;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033756285;INTENSE PO COMPACTO FACIAL 30 5g;2,000;115,46;57,73;58,62;0,00;0,00;56,84;49,23;96,96;2,73;61,97;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880829;NSPA LOC DES HID CPO AMEIX/NEG V4 400ml;1,000;89,90;89,90;35,75;0,00;0,00;54,15;60,23;151,47;2,60;64,57;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033860586;SOPHIE SPLSH CPO/CAB SHIM BRLH/INT 110ml;1,000;77,80;77,80;32,97;0,00;0,00;44,83;57,62;135,97;2,15;66,72;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033879205;LILY SHAMP ACET V2 250ml;1,000;58,41;58,41;13,59;0,00;0,00;44,82;76,73;329,80;2,15;68,87;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033860593;SOPHIE SPLSH CPO/CAB SHIM CHAP/CIN 110ml;1,000;75,65;75,65;33,00;0,00;0,00;42,65;56,38;129,24;2,05;70,92;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033869503;NEXT GEL FIX P/CAB SPIDER MAN 150g;1,000;46,30;46,30;9,10;0,00;0,00;37,20;80,35;408,79;1,78;72,71;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033548965;LILY CREM ACET BANHO 250ml;1,000;75,51;75,51;38,37;0,00;0,00;37,14;49,19;96,79;1,78;74,49;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033590247;MALBEC BALM POS BARB SENSIT CUID V3 100g;1,000;74,61;74,61;37,90;0,00;0,00;36,71;49,20;96,86;1,76;76,25;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033518029;BOTI BABY COL SOL V2 100ml;1,000;76,69;76,69;40,40;0,00;0,00;36,29;47,32;89,83;1,74;77,99;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033533886;NSPA SAB LIQ PERF AMEIXA 250ml;1,000;56,71;56,71;21,23;0,00;0,00;35,48;62,56;167,12;1,70;79,69;A;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033897827;MALBEC ESPUM P/BARB SENSIT CUID V4 200ml;1,000;67,41;67,41;33,60;0,00;0,00;33,81;50,16;100,63;1,62;81,31;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521562;INTENSE BAT LIQ TINT 16H SUPF 425 V3 5ml;1,000;59,90;59,90;28,14;0,00;0,00;31,76;53,02;112,86;1,52;82,84;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033839612;ARBO DES BDY SPR 100ml V6;1,000;52,90;52,90;21,68;0,00;0,00;31,22;59,02;144,00;1,50;84,34;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033869480;NEXT SAB TEIA SPIDER MAN 90g;1,000;51,99;51,99;21,21;0,00;0,00;30,78;59,20;145,12;1,48;85,81;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520251;BOTI BABY SAB LIQ GLIC V2 400ml;1,000;54,75;54,75;24,77;0,00;0,00;29,98;54,76;121,03;1,44;87,25;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033974368;CAIXA LACO M BOTI PAIS 2026 UNIT;3,000;29,12;9,71;0,00;0,00;0,00;29,12;100,00;0,00;1,40;88,65;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033962938;GLAMOUR LOC DES HID CPO INTENSE 200ml;1,000;52,10;52,10;24,42;0,00;0,00;27,68;53,13;113,35;1,33;89,98;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033890286;MAKE B CORRET LIQ HYAL 170Q 68ml;1,000;50,51;50,51;23,30;0,00;0,00;27,21;53,87;116,78;1,31;91,28;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492640;SOPHIE COND 200ml V2;1,000;47,25;47,25;20,56;0,00;0,00;26,69;56,49;129,82;1,28;92,56;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033507047;MAKE B BLUSH PO C/A POLIG BERRY 55g;1,000;68,08;68,08;42,79;0,00;0,00;25,29;37,15;59,10;1,21;93,78;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033890262;MAKE B CORRET LIQ HYAL 120N 68ml;1,000;48,32;48,32;23,31;0,00;0,00;25,01;51,76;107,29;1,20;94,98;B;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033890279;MAKE B CORRET LIQ HYAL 140Q 68ml;1,000;48,32;48,32;23,31;0,00;0,00;25,01;51,76;107,29;1,20;96,18;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492657;SOPHIE SHAMP 200ml V2;1,000;47,25;47,25;22,72;0,00;0,00;24,53;51,92;107,97;1,18;97,35;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033889112;LILY SAB BARRA V2 2x90g;1,000;41,31;41,31;21,29;0,00;0,00;20,02;48,46;94,03;0,96;98,31;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033857142;MALBEC DES ANTIT AER BLACK LEGEND 125ml;1,000;38,63;38,63;18,82;0,00;0,00;19,81;51,28;105,26;0,95;99,26;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033851201;CBEM SAB BARRA DELEITE V4 2x80g;1,000;24,90;24,90;9,26;0,00;0,00;15,64;62,81;168,90;0,75;100,01;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033748938;EGEO DES BDY SPR DOLCE 100ml V8 PCK;1,000;37,90;37,90;24,32;0,00;0,00;13,58;35,83;55,84;0,65;100,67;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;2,000;67,67;33,83;55,68;0,00;0,00;11,99;17,72;21,53;0,58;101,24;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033908226;SACOLA M BOTICARIO INST/25;1,000;0,01;0,01;1,56;0,00;0,00;-1,55;-15500,00;-99,36;-0,07;101,17;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033949083;MAKE B PRIMER FAC ANTIOL SALIC PRM 5ml;1,000;0,01;0,01;7,24;0,00;0,00;-7,23;-72300,00;-99,86;-0,35;100,82;C;;
29/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033534104;REF NSPA SAB LIQ CPO PERF AMEI/NEG 200ml;1,000;0,01;0,01;17,09;0,00;0,00;-17,08;-170800,00;-99,94;-0,82;100,00;C;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896530;EGEO DES COL VANILLA UBESESSION 90ml;3,000;337,24;112,41;88,92;0,00;0,00;248,32;73,63;279,26;5,74;5,74;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033553570;MALBEC EDP 90ml;1,000;268,47;268,47;57,29;0,00;0,00;211,18;78,66;368,62;4,89;10,63;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033893317;LILY EDP V3 75ml;1,000;319,90;319,90;126,66;0,00;0,00;193,24;60,41;152,57;4,47;15,10;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033854592;MALBEC DES COL BLACK LEGEND 100ml;1,000;247,81;247,81;102,26;0,00;0,00;145,55;58,73;142,33;3,37;18,47;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033550838;NEXT COLONIA 75ml;2,000;199,28;99,64;62,74;0,00;0,00;136,54;68,52;217,63;3,16;21,63;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033583737;FLORATTA DES COL RED BLOSSOM V2 75ml;1,000;157,41;157,41;26,68;0,00;0,00;130,73;83,05;489,99;3,02;24,65;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479054;BOTICOLL ACQUA FRESCA DES COL 100ml V2;1,000;158,24;158,24;30,39;0,00;0,00;127,85;80,79;420,70;2,96;27,61;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033497669;UOMINI DES COL BLACK V6 100ml;1,000;201,33;201,33;76,14;0,00;0,00;125,19;62,18;164,42;2,90;30,51;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035304;CAIXA M INST 2021 VERDE ECONOMICA;36,000;119,75;3,33;0,00;0,00;0,00;119,75;100,00;0,00;2,77;33,28;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;2,000;229,57;114,78;111,06;0,00;0,00;118,51;51,62;106,71;2,74;36,02;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;1,000;184,90;184,90;75,37;0,00;0,00;109,53;59,24;145,32;2,53;38,55;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033500222;HER CODE EDP 50ml;1,000;216,66;216,66;110,62;0,00;0,00;106,04;48,94;95,86;2,45;41,00;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826902;EGEO DES COL RED C/CART 90ml;1,000;164,90;164,90;62,88;0,00;0,00;102,02;61,87;162,25;2,36;43,37;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512447;QUASAR DES COL BLUE V4 100ml;1,000;170,91;170,91;74,85;0,00;0,00;96,06;56,21;128,34;2,22;45,59;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033767007;LIZ DES COL 100ml;1,000;131,09;131,09;36,24;0,00;0,00;94,85;72,35;261,73;2,19;47,78;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033706686;SOPHIE COL HELLO 100ml;1,000;117,61;117,61;22,98;0,00;0,00;94,63;80,46;411,79;2,19;49,97;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033873159;CBEM LOC DES HID CPO AMORUDA 200ml;2,000;107,28;53,64;17,12;0,00;0,00;90,16;84,04;526,64;2,09;52,06;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033469314;ESTJ BOTICOLL SORTIDO REG/22;1,000;175,94;175,94;87,08;0,00;0,00;88,86;50,51;102,04;2,06;54,11;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033481392;COFFEE DES COL WOMAN SEDUC 100ml V5;1,000;178,64;178,64;90,76;0,00;0,00;87,88;49,19;96,83;2,03;56,15;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033587292;BOTICA 214 EDP SEV/DOR FOUG/AROM 90ml;1,000;180,86;180,86;93,61;0,00;0,00;87,25;48,24;93,21;2,02;58,16;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483075;FLORATTA DES COL F/SECRET V3 75ml;1,000;148,66;148,66;68,48;0,00;0,00;80,18;53,94;117,09;1,85;60,02;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033518029;BOTI BABY COL SOL V2 100ml;1,000;97,90;97,90;17,73;0,00;0,00;80,17;81,89;452,17;1,85;61,87;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033578825;LILY DES BDY SPR LEAU/LILY BLANC 100ml;2,000;96,23;48,11;17,26;0,00;0,00;78,97;82,06;457,53;1,83;63,70;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033566860;KIT DR BOTICA MAGICO TEATRO BONECOS;1,000;144,17;144,17;69,11;0,00;0,00;75,06;52,06;108,61;1,74;65,44;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880225;BOTICA 214 EDP FOUG/AR V/FIRENZ V2 90ml;1,000;170,32;170,32;97,05;0,00;0,00;73,27;43,02;75,50;1,70;67,13;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033473397;LIZ DES COL SUBLIME 100ml;1,000;137,90;137,90;65,14;0,00;0,00;72,76;52,76;111,70;1,68;68,82;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033850976;NSPA OL GLOR DES HID CPO AMEIX/NEG 200ml;1,000;99,90;99,90;27,21;0,00;0,00;72,69;72,76;267,14;1,68;70,50;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033859207;CBEM DES COL BDY SPLSH AMORUDA 200ml;1,000;81,39;81,39;19,78;0,00;0,00;61,61;75,70;311,48;1,43;71,92;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033771387;BOTIK CR CON OLH RED/RUG AC/HIAL CAF 15g;1,000;117,92;117,92;56,47;0,00;0,00;61,45;52,11;108,82;1,42;73,34;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033535118;CBEM DES COL BDY SPLSH SHOW/BNH V2 200ml;1,000;94,90;94,90;36,49;0,00;0,00;58,41;61,55;160,07;1,35;74,70;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033850518;REF NSPA OL GLOR D H CPO AMEIXA 150ml;1,000;75,16;75,16;17,93;0,00;0,00;57,23;76,14;319,19;1,32;76,02;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486465;FLORATTA CR DES HID CPO ROSE 200ml V5;1,000;69,90;69,90;13,83;0,00;0,00;56,07;80,21;405,42;1,30;77,32;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486342;DREAM DES COL SPLSH AMOR NO AR 200ml V2;1,000;99,96;99,96;46,09;0,00;0,00;53,87;53,89;116,88;1,25;78,56;A;;
29/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033873210;CBEM SAB LIQ ESF CPO AMORUDA 200ml;2,000;80,78;40,39;27,14;0,00;0,00;53,64;66,40;197,64;1,24;79,80;A;;
