Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033197347;THATY DES COL BOTICOLL 100ML;1,000;157,76;157,76;25,65;0,00;0,00;132,11;83,74;515,05;3,77;8,85;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843879;MALBEC DES COL V6 100ml;1,000;169,98;169,98;41,40;0,00;0,00;128,58;75,64;310,58;3,67;12,52;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740963;GLAMOUR DES COL 75ml V6;1,000;199,90;199,90;77,18;0,00;0,00;122,72;61,39;159,00;3,50;16,02;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;1,000;166,89;166,89;44,54;0,00;0,00;122,35;73,31;274,70;3,49;19,51;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033861941;ESTJ CBEM DELEITE NAT/25;2,000;204,00;102,00;84,10;0,00;0,00;119,90;58,77;142,57;3,42;22,93;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033481415;ACCORDES DES COL 80ml V5;2,000;297,68;148,84;186,74;0,00;0,00;110,94;37,27;59,41;3,16;26,09;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894710;BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g;6,000;109,55;18,26;0,00;0,00;0,00;109,55;100,00;0,00;3,12;29,21;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033882014;REF LILY CR ACET DES HID CPO V3 250g;2,000;181,68;90,84;78,62;0,00;0,00;103,06;56,73;131,09;2,94;32,15;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826902;EGEO DES COL RED C/CART 90ml;1,000;164,90;164,90;62,88;0,00;0,00;102,02;61,87;162,25;2,91;35,06;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;129,90;129,90;28,79;0,00;0,00;101,11;77,84;351,20;2,88;37,95;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033485086;LILY OL PRODIG ACET MULTIF 50ml;1,000;131,99;131,99;32,53;0,00;0,00;99,46;75,35;305,75;2,84;40,78;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033757428;MAKE B BAS PO MINERAL 10 55G;1,000;129,83;129,83;30,68;0,00;0,00;99,15;76,37;323,17;2,83;43,61;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033506774;CLASH DES COL 100ml;1,000;141,73;141,73;49,68;0,00;0,00;92,05;64,95;185,29;2,63;46,24;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033539215;DR BOTICA COL POC/CORAC V2 120ml;1,000;98,90;98,90;17,15;0,00;0,00;81,75;82,66;476,68;2,33;48,57;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482801;NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2;1,000;99,75;99,75;19,86;0,00;0,00;79,89;80,09;402,27;2,28;50,85;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511297;CBEM DES ANTIT AER NUVEM V3 75g;3,000;114,53;38,18;35,82;0,00;0,00;78,71;68,72;219,74;2,24;53,09;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479085;DREAM DES COL SPLSH VIAG/ENC 200ml V2;1,000;101,89;101,89;28,20;0,00;0,00;73,69;72,32;261,31;2,10;55,19;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033766215;DREAM DES COL CEU/BAUN 200ml;1,000;115,79;115,79;46,25;0,00;0,00;69,54;60,06;150,36;1,98;57,18;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033841820;LILY DES COL BDY SPLSH 200ml;1,000;90,68;90,68;21,18;0,00;0,00;69,50;76,64;328,14;1,98;59,16;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033902422;ESTJ UOMINI PAIS/26;1,000;154,77;154,77;87,14;0,00;0,00;67,63;43,70;77,61;1,93;61,09;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033013173;PMPCK MALBEC DES ANTIT AER 2x75g;2,000;118,25;59,12;53,78;0,00;0,00;64,47;54,52;119,88;1,84;62,93;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033907199;MAKE B BAS LIQ MATE SALICYLIC 180Q 30g;1,000;96,15;96,15;36,15;0,00;0,00;60,00;62,40;165,98;1,71;64,64;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;78,67;78,67;20,36;0,00;0,00;58,31;74,12;286,39;1,66;66,30;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033879823;ACCORDES DES BDY SPR V7 100ml;2,000;90,56;45,28;33,22;0,00;0,00;57,34;63,32;172,61;1,64;67,93;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033893669;NSPA DES COL BDY SPLSH ROSAS/SCRT 200ml;1,000;99,76;99,76;42,45;0,00;0,00;57,31;57,45;135,01;1,63;69,57;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033055463;MAKE B PRIMER FAC ANTIOL SALICYLIC 30g;1,000;86,52;86,52;31,41;0,00;0,00;55,11;63,70;175,45;1,57;71,14;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595167;REF NSPA LOC DES HID CPO AMEI/NEG 350ml;1,000;67,27;67,27;12,17;0,00;0,00;55,10;81,91;452,75;1,57;72,71;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033820528;NSPA DES COL BODY SPLASH JAS/SAMB 200ml;1,000;74,72;74,72;19,95;0,00;0,00;54,77;73,30;274,54;1,56;74,27;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856060;INSENSATEZ DES COL V4 100ml;1,000;86,90;86,90;32,69;0,00;0,00;54,21;62,38;165,83;1,55;75,82;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033850525;REF NSPA OL GLOR D H CPO AMEIX/NEG 150ml;1,000;73,30;73,30;20,67;0,00;0,00;52,63;71,80;254,62;1,50;77,32;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826865;EGEO DES COL BLUE C/CAR 90ml;1,000;96,82;96,82;45,58;0,00;0,00;51,24;52,92;112,42;1,46;78,78;A;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486809;REF NSPA LOC FIRM D H CPO QUIN 400ml V2;1,000;67,93;67,93;17,51;0,00;0,00;50,42;74,22;287,95;1,44;80,22;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498789;CBEM LOC DES HID CPO BOA NOITE V2 400ml;1,000;65,22;65,22;15,32;0,00;0,00;49,90;76,51;325,72;1,42;81,64;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957958;NSPA CR PERF DES HID CPO AMEIX/INT 400ml;1,000;65,11;65,11;16,95;0,00;0,00;48,16;73,97;284,13;1,37;83,02;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035304;CAIXA M INST 2021 VERDE ECONOMICA;13,000;44,32;3,41;0,00;0,00;0,00;44,32;100,00;0,00;1,26;84,28;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033851201;CBEM SAB BARRA DELEITE V4 2x80g;3,000;71,48;23,83;27,51;0,00;0,00;43,97;61,51;159,83;1,25;85,53;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826889;EGEO DES COL DOLCE C/CAR 90ml;1,000;103,39;103,39;61,24;0,00;0,00;42,15;40,77;68,83;1,20;86,74;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033825288;MAKE B CORRET LIQ FAC EFFECT 10 57ml;1,000;67,27;67,27;26,07;0,00;0,00;41,20;61,25;158,04;1,17;87,91;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033854820;FLORATTA DES BDY SPR F/SECRET V2 100ml;1,000;47,32;47,32;8,24;0,00;0,00;39,08;82,59;474,27;1,11;89,03;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033908127;ESTJ CBEM NUVEM REG/26;1,000;54,11;54,11;15,28;0,00;0,00;38,83;71,76;254,12;1,11;90,13;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033886951;CBEM LOC DES HID CP R/ALG N/FORM 200ml;1,000;46,68;46,68;8,83;0,00;0,00;37,85;81,08;428,65;1,08;91,21;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842285;GLAMOUR DES BDY SPR 100ml V6 PCK;1,000;51,74;51,74;18,85;0,00;0,00;32,89;63,57;174,48;0,94;92,15;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033749652;MALBEC LOC DES HID CPO RPCK 200ml;1,000;45,86;45,86;14,00;0,00;0,00;31,86;69,47;227,57;0,91;93,06;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033706839;DR BOTICA SAB BARRA TRIO BNH CORAC 3x80g;1,000;44,90;44,90;13,89;0,00;0,00;31,01;69,06;223,25;0,88;93,94;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894208;REF NSPA LOC DES H CP ORQ/NOIRE V2 350ml;1,000;57,78;57,78;27,57;0,00;0,00;30,21;52,28;109,58;0,86;94,81;B;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033886883;CBEM LOC DES HID CPO NUVEM N/FORM 400ml;1,000;58,90;58,90;28,87;0,00;0,00;30,03;50,98;104,02;0,86;95,66;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033552535;NEXT DESODORANTE CREME 80g;1,000;33,59;33,59;7,02;0,00;0,00;26,57;79,10;378,49;0,76;96,42;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033887026;REF CBEM LOC D H CP PESSEG N/FORM 350ml;1,000;35,31;35,31;9,73;0,00;0,00;25,58;72,44;262,90;0,73;97,15;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511648;CBEM DES ANTIT CR R/ALG V3 80g;2,000;46,71;23,35;21,40;0,00;0,00;25,31;54,19;118,27;0,72;97,87;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512270;CBEM SAB BARRA NUVEM 4x80g;1,000;38,90;38,90;14,25;0,00;0,00;24,65;63,37;172,98;0,70;98,57;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033885602;MALBEC DES ANTIT ROLL V10 55ml;1,000;27,24;27,24;5,16;0,00;0,00;22,08;81,06;427,91;0,63;99,20;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856725;CBEM LOC DES HID CPO CER/FAS 200ml;1,000;33,91;33,91;21,01;0,00;0,00;12,90;38,04;61,40;0,37;99,57;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033756551;INTENSE MASC CILIO TOO LONG 11g;1,000;31,66;31,66;22,19;0,00;0,00;9,47;29,91;42,68;0,27;99,84;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511662;CBEM SAB BARRA ROSA/ALGODAO V8 2x80g;1,000;16,33;16,33;7,21;0,00;0,00;9,12;55,85;126,49;0,26;100,10;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033958030;NSPA SAB BARRA CP AMEIX/INT 90g;1,000;12,44;12,44;4,92;0,00;0,00;7,52;60,45;152,85;0,21;100,32;C;;
31/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;5,000;0,05;0,01;11,15;0,00;0,00;-11,10;-22200,00;-99,55;-0,32;100,00;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033479498;THE BLEND EDP 100ml V2;1,000;325,69;325,69;98,91;0,00;0,00;226,78;69,63;229,28;13,97;13,97;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033869909;LIZ DES COL AURA 100ml;1,000;162,62;162,62;31,64;0,00;0,00;130,98;80,54;413,97;8,07;22,05;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033303632;EGEO DES COL CHERRY BLAST 90ml;1,000;148,41;148,41;25,09;0,00;0,00;123,32;83,09;491,51;7,60;29,65;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033497652;UOMINI DES COL V6 100ml;2,000;191,69;95,84;71,04;0,00;0,00;120,65;62,94;169,83;7,43;37,08;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894697;BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml;2,000;123,03;61,51;14,38;0,00;0,00;108,65;88,31;755,56;6,70;43,78;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483594;ZAAD EDP 50ml V2;1,000;156,03;156,03;51,10;0,00;0,00;104,93;67,25;205,34;6,47;50,24;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033861965;ESTJ CELEBRE AGORA FEM NAT/25;2,000;176,99;88,49;75,90;0,00;0,00;101,09;57,12;133,19;6,23;56,47;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033830596;CELEBRE DES COL FOUG AROM FORC 100ml;1,000;119,90;119,90;20,02;0,00;0,00;99,88;83,30;498,90;6,15;62,63;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512430;QUASAR DES COL CLASSIC 100ml;1,000;163,38;163,38;64,18;0,00;0,00;99,20;60,72;154,57;6,11;68,74;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902385;ESTJ MALBEC PAIS/26;1,000;196,23;196,23;117,67;0,00;0,00;78,56;40,03;66,76;4,84;73,58;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033907144;MAKE B BAS LIQ MATE SALICYLIC 210Q 30g;1,000;84,61;84,61;19,31;0,00;0,00;65,30;77,18;338,17;4,02;77,60;A;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033485086;LILY OL PRODIG ACET MULTIF 50ml;1,000;117,37;117,37;58,42;0,00;0,00;58,95;50,23;100,91;3,63;81,24;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033741038;GLAMOUR DES COL SEC BL 75ml V4;1,000;127,77;127,77;71,44;0,00;0,00;56,33;44,09;78,85;3,47;84,71;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;3,000;50,51;16,84;0,00;0,00;0,00;50,51;100,00;0,00;3,11;87,82;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033881376;FLORATTA EDP ROSE SUCREE PRM 10ml;1,000;45,58;45,58;6,96;0,00;0,00;38,62;84,73;554,89;2,38;90,20;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033859474;HER CODE LOC DES HID CPO CLIMAX 200ml;1,000;51,00;51,00;12,65;0,00;0,00;38,35;75,20;303,16;2,36;92,56;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894604;BOTIK SR FAC LIFT FIR PEP PR/EL PRM 10ml;1,000;36,44;36,44;1,08;0,00;0,00;35,36;97,04;3274,07;2,18;94,74;B;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033945368;BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g;1,000;48,00;48,00;15,67;0,00;0,00;32,33;67,35;206,32;1,99;96,73;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033886982;CBEM LOC DES HID CP CER/LIV N/FORM 200ml;1,000;34,11;34,11;8,90;0,00;0,00;25,21;73,91;283,26;1,55;98,29;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033879632;CBEM OL CPO TERMICO CER/FASES 110ml;2,000;45,75;22,87;22,92;0,00;0,00;22,83;49,90;99,61;1,41;99,69;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033856718;CBEM LOC DES HID CPO CER/FAS 400ml;1,000;44,25;44,25;27,39;0,00;0,00;16,86;38,10;61,56;1,04;100,73;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;2,000;0,02;0,01;4,46;0,00;0,00;-4,44;-22200,00;-99,55;-0,27;100,46;C;;
31/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033950133;COFFEE D/COL MAN/ADD OR/AROM PRM V2 10ml;1,000;0,01;0,01;7,47;0,00;0,00;-7,46;-74600,00;-99,87;-0,46;100,00;C;;
31/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033854592;MALBEC DES COL BLACK LEGEND 100ml;1,000;241,30;241,30;55,47;0,00;0,00;185,83;77,01;335,01;6,48;6,48;A;;
31/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033861699;ESTJ MALBEC JUMBO REG/25;1,000;247,90;247,90;95,89;0,00;0,00;152,01;61,32;158,53;5,30;11,78;A;;
31/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878963;FLORATTA EDP RED PASSION V2 75ml;1,000;184,33;184,33;49,10;0,00;0,00;135,23;73,36;275,42;4,71;16,49;A;;
31/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;1,000;174,90;174,90;44,72;0,00;0,00;130,18;74,43;291,10;4,54;21,03;A;;
31/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479054;BOTICOLL ACQUA FRESCA DES COL 100ml V2;1,000;153,64;153,64;24,23;0,00;0,00;129,41;84,23;534,09;4,51;25,54;A;;
