CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,6,6,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87793,MAKE B BASE LIQ HYALURONIC 185F 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87794,MAKE B BASE LIQ HYALURONIC 205N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87795,MAKE B BASE LIQ HYALURONIC 210Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87796,MAKE B BASE LIQ HYALURONIC 215Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87797,MAKE B BASE LIQ HYALURONIC 220Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87799,MAKE B BASE LIQ HYALURONIC 225N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,100.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,100.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87801,MAKE B BATOM PREENCH HYAL ROSA ROSE 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,6,6,33.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,6,6,83.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,4,4,50.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87802,MAKE B BATOM PREENCH HYAL NUDE CHIC 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,4,4,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,5,5,20.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87803,MAKE B BATOM PREENCH HYAL CINNAMON 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,100.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87804,MAKE B BATOM PREENCH HYAL RICH BROWN 4g,BOT,MAQUIAGEM,MAQUIAGEM BOCA,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,100.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,100.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87805,MAKE B PRIMER ROLLON HYALURONIC 45ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87896,FLORATTA EDP RED PASSION V2 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87896,FLORATTA EDP RED PASSION V2 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,FLORATTA,Não,3,13,0.00%,13,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87896,FLORATTA EDP RED PASSION V2 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,FLORATTA,Não,3,11,57.14%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87896,FLORATTA EDP RED PASSION V2 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87896,FLORATTA EDP RED PASSION V2 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87982,ACCORDES DES BDY SPR V7 100ml,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,ACCORDES,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87982,ACCORDES DES BDY SPR V7 100ml,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,ACCORDES,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87982,ACCORDES DES BDY SPR V7 100ml,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,ACCORDES,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87982,ACCORDES DES BDY SPR V7 100ml,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,ACCORDES,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87982,ACCORDES DES BDY SPR V7 100ml,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,ACCORDES,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88006,MATCH COND LOIRO REPARADO V2 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88006,MATCH COND LOIRO REPARADO V2 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88006,MATCH COND LOIRO REPARADO V2 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88006,MATCH COND LOIRO REPARADO V2 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88006,MATCH COND LOIRO REPARADO V2 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88019,BOTICA 214 EDP DARK MINT V3 90ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,BOTICA 214,Não,3,4,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88019,BOTICA 214 EDP DARK MINT V3 90ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,BOTICA 214,Não,3,3,133.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88019,BOTICA 214 EDP DARK MINT V3 90ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,BOTICA 214,Não,3,6,33.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88019,BOTICA 214 EDP DARK MINT V3 90ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,BOTICA 214,Não,3,8,75.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88019,BOTICA 214 EDP DARK MINT V3 90ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88023,LILY CR D H CP BNH LEAU/LILY BLANC 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88023,LILY CR D H CP BNH LEAU/LILY BLANC 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88023,LILY CR D H CP BNH LEAU/LILY BLANC 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88023,LILY CR D H CP BNH LEAU/LILY BLANC 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88023,LILY CR D H CP BNH LEAU/LILY BLANC 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88129,BOTIK SRUM FAC A/P PREENCH AC/H PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTIK,Não,3,0,0.00%,0,INTERIOR
